"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","list-view-location","img-wrp href","he-lazy-image src","listing-card--owner-info__firm-name","eids-badge__description","eids-badge__label","he-lazy-image src 2","img-wrp href 2","he-lazy-image src 3","listing-card--owner-info__name","list-view-header"
"https://www.hepsiemlak.com/istanbul-sisli-duatepe-kiralik/daire/111747-1437","25","25.000","08-05-2025","Kiralık Daire","2 +
                          1","80 m²","30
                        Yaşında","5. Kat","İstanbul / Şişli / Duatepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/9/6/9/5/4/4/1746707323-684246-44596925.jpeg","","","","Şişli Feriköy Ortanca Sokak 2+1 5. Kat 80 M2"
"https://www.hepsiemlak.com/istanbul-avcilar-denizkoskler-kiralik/daire/19467-66","18","30.000","08-05-2025","Kiralık Daire","4 +
                          1","140 m²","12
                        Yaşında","En Üst Kat","İstanbul / Avcılar / Denizköşkler Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/7/5/2/7/2/4/4/3ff722e9-cd4f-43e4-97d8-e17724d3e203.jpg","","","","Avcılar Denizköşklerde Kiralık 4 + 1 Dubleks Daire"
"https://www.hepsiemlak.com/istanbul-fatih-seyyid-omer-kiralik/daire/68588-416","20","20.000","08-05-2025","Kiralık Daire","2 +
                          1","75 m²","40
                        Yaşında","Yüksek Giriş","İstanbul / Fatih / Seyyid Ömer Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/7/8/6/9/5/4/4/8ad2d075-6390-4405-a000-12058ddcd4c1.jpg","","","","Akşit Gayrimenkulden Seyyid Ömer Mahallesi Cevdetpaşa Caddesinde Bahçe Katı 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-gaziosmanpasa-fevzi-cakmak-kiralik/daire/100071-1283","17","20.000","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","25
                        Yaşında","Ara Kat","İstanbul / Gaziosmanpaşa / Fevzi Çakmak Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/8/3/9/8/3/4/4/1742986160801-44389387.jpg","","","","Gaziosmanpaşa Feyziçakmak Mahallesi Kiralık Daire 3.Kat 2+1 100 M2"
"https://www.hepsiemlak.com/istanbul-fatih-hirka-i-serif-kiralik/daire/50073-31","11","30.000","08-05-2025","Kiralık Daire","1 +
                          1","65 m²","Sıfır Bina","Ara Kat","İstanbul / Fatih / Hırka-i Şerif Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/8/9/5/4/4/4/625afa07-d368-48a1-80f5-9e43c50925c3.jpg","","","","Vatan Caddesinde Yeni Binadan 1+1 Eşyalı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-sancaktepe-yunus-emre-kiralik/daire/150746-67","23","17.000","08-05-2025","Kiralık Daire","1 +
                          1","65 m²","4
                        Yaşında","2. Kat","İstanbul / Sancaktepe / Yunus Emre Mah.","https://www.hepsiemlak.com/emlak-ofisi/nazimogullari-insaat-gayrimenkul-150746","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Nazımoğulları İnşaat Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/8/7/6/9/5/4/4/d72abf3eaf91bd6bb3546ce7255bd99a890779ad6b951b4a1957b2954bea461f6bf108e82b470f2c6f1c07a54fcbcada.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/6/4/7/0/5/1/a7a7fbb7-a526-4da8-b2df-2df829d7eb24.jpg","","Sancaktepe Yunus Emre Mh'sinde 1+1 Ara Kat Daire"
"https://www.hepsiemlak.com/istanbul-beykoz-cubuklu-kiralik/daire/91281-117","12","33.000","08-05-2025","Kiralık Daire","2 +
                          1","90 m²","30
                        Yaşında","Bahçe Katı","İstanbul / Beykoz / Çubuklu Mah.","https://www.hepsiemlak.com/emlak-ofisi/pekan-gayrimenkul-91281","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Pekan Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/3/5/6/8/4/4/4/1744881476-2301002-44486532.jpeg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/8/2/1/9/0/7df63a9e-82de-437a-be4c-cf3be537e412.jpg","","Çubuklu Sahile 200 M Mesafede Müstakil Binada Bahçe Katı Daire"
"https://www.hepsiemlak.com/istanbul-sisli-ergenekon-kiralik/daire/39367-204","15","50.000","08-05-2025","Kiralık Daire","3 +
                          1","130 m²","40
                        Yaşında","Giriş Katı","İstanbul / Şişli / Ergenekon Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/5/3/7/8/3/3/4/1726502471-870343-43387356.jpeg","","","","Şişli Harbiye’de 3 + 1 Full Eşyalı Lüks Daire Fırsatı"
"https://www.hepsiemlak.com/istanbul-basaksehir-bahcesehir-2-kisim-kiralik/daire/90634-1174","14","16.000","08-05-2025","Kiralık Daire","2 +
                          0","78 m²","27
                        Yaşında","Ara Kat","İstanbul / Başakşehir / Bahçeşehir 2. Kısım Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/9/1/9/5/4/4/6a45b4e2-3852-4185-9a46-dbe78840b3dc.jpg","","","","Boğazköy  'de Site İçinde Kiralık 2+1  Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-telsizler-kiralik/daire/63848-3460","20","21.000","08-05-2025","Kiralık Daire","3 +
                          1","125 m²","30
                        Yaşında","3. Kat","İstanbul / Kağıthane / Telsizler Mah.","https://www.hepsiemlak.com/emlak-ofisi/city-emlak-63848","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Cıty Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/0/8/1/1/4/4/4/48d0e001-7766-4cba-a69a-2ef540ec7ae3.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/4/8/3/6/0/8888f679-a3d0-4c49-bdd8-faa6ce466cf0.jpg","","Caddeye Yakın Levente Beşiktaşa Ulaşımı Kolay Teraslı 3+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-esenyurt-mehtercesme-kiralik/daire/70385-4021","13","15.500","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","11
                        Yaşında","Ara Kat","İstanbul / Esenyurt / Mehterçeşme Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/2/4/5/7/3/4/3dfbda95-85bf-49d5-81de-f7efdeab7073.jpg","","","","Torunlar Emlaktan Kiralık Yeşilkent 2+1 Balkonlu 2.Ve 4.Kat Daire Kiralık"
"https://www.hepsiemlak.com/istanbul-uskudar-unalan-kiralik/daire/140441-132","9","73.000","08-05-2025","Kiralık Daire","1 +
                          1","70 m²","1
                        Yaşında","21 ve üzeri","İstanbul / Üsküdar / Ünalan Mah.","https://www.hepsiemlak.com/emlak-ofisi/stil-gayrimenkul-danismanlik-140441","","Stil Gayrimenkul Danışmanlık","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/6/9/0/6/3/4/4/9108a0c7-4f0b-4775-8994-0fda0d91cf77.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/4/4/0/4/1/b548b2c4-4fcc-496e-825a-a16668276490.jpg","","The Address Rezıdans 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-bakirkoy-basinkoy-kiralik/daire/140689-51","9","52.000","08-05-2025","Kiralık Daire","3 +
                          1","150 m²","29
                        Yaşında","1. Kat","İstanbul / Bakırköy / Basınköy Mah.","","","","","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/2/0/8/3/3/4/4/1742047643-4584332-44338025.jpeg","","","","Florya Merkezde 3+1 Masrafsız Ara Kat Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-telsizler-kiralik/daire/65917-742","1","20.000","08-05-2025","Kiralık Daire","1 +
                          1","80 m²","25
                        Yaşında","Kot 1","İstanbul / Kağıthane / Telsizler Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/1/8/6/9/5/4/4/1746706350-776053-44596815.jpeg","","","","Girilecektirrrr"
"https://www.hepsiemlak.com/istanbul-sisli-gulbahar-kiralik/daire/24811-28124","9","28.500","08-05-2025","Kiralık Daire","2 +
                          1","75 m²","25
                        Yaşında","5. Kat","İstanbul / Şişli / Gülbahar Mah.","https://www.hepsiemlak.com/emlak-ofisi/turyap-mecidiyekoy-cevre-temsilciligi-24811","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Turyap Mecidiyeköy Çevre Temsilciliği","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/4/8/9/8/5/4/4/9bb73c0e-36c5-49d8-886a-bd31c6ac9fd2.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/1/1/8/4/2/0/e7ba5e90-b5f4-480a-9703-c89c4ece16d1.jpg","","Gayrettepe Metroya 10 Dk. 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-uskudar-icadiye-kiralik/daire/130658-433","23","25.000","08-05-2025","Kiralık Daire","2 +
                          1","82 m²","Sıfır Bina","Bahçe Katı","İstanbul / Üsküdar / İcadiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/kent-istanbul-grup-gayrimenkul-130658","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Kent İstanbul Grup Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/0/4/9/5/4/4/cd5f4314-fd08-4526-a79f-4f6b65d40e82.jpg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/5/6/0/3/1/0c4e84e7-7962-4672-b923-6d27d474f07a.jpg","","İcadiye Mah. De Sıfır Binada Açık Bahçesi Olan Kiralık 82 M² 2+1 Ters Dubleks Daire"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-fatih-kiralik/daire/150380-74","29","35.000","07-05-2025","Kiralık Daire","3 +
                          1","110 m²","Sıfır Bina","10. Kat","İstanbul / Küçükçekmece / Fatih Mah.","https://www.hepsiemlak.com/emlak-ofisi/zeki-emlak-150380","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Zeki Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/1/5/2/9/5/4/4/1746637329-463424-44592512.jpeg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/8/3/0/5/1/57d6fabc-1f4a-4444-b29e-d937f9cf4612.jpg","","Zeki Emlaktan Göl Manzaralı 3+1 Yeni Bina"
"https://www.hepsiemlak.com/istanbul-bahcelievler-bahcelievler-kiralik/daire/0-44592686","27","33.000","08-05-2025","Kiralık Daire","2 +
                          1","95 m²","34
                        Yaşında","3. Kat","İstanbul / Bahçelievler / Bahçelievler Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/6/2/9/5/4/4/sjAi08peBBTdt_wq3C7xN.jpeg","","","","Sahibinden Bahçelievler İncirli'de 2+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-uskudar-icadiye-kiralik/daire/130658-433","23","25.000","08-05-2025","Kiralık Daire","2 +
                          1","82 m²","Sıfır Bina","Bahçe Katı","İstanbul / Üsküdar / İcadiye Mah.","https://www.hepsiemlak.com/emlak-ofisi/kent-istanbul-grup-gayrimenkul-130658","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Kent İstanbul Grup Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/5/6/0/3/1/0c4e84e7-7962-4672-b923-6d27d474f07a.jpg","","","","İcadiye Mah. De Sıfır Binada Açık Bahçesi Olan Kiralık 82 M² 2+1 Ters Dubleks Daire"
"https://www.hepsiemlak.com/istanbul-kagithane-sirintepe-kiralik/daire/84993-16","24","25.000","08-05-2025","Kiralık Daire","2 +
                          1","68 m²","2
                        Yaşında","1. Kat","İstanbul / Kağıthane / Şirintepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/elit-emlak-tekstilkent-84993","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Elit Emlak Tekstilkent","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/9/9/4/8/0/8690dcc9-072f-4e31-8be8-b1ffad43eea9.jpg","","","","Elit Gayrimenkul'den Şirintepe Mah. Kiralık 2+1 Daire"
"https://www.hepsiemlak.com/istanbul-kartal-kordonboyu-kiralik/daire/158529-4","33","35.000","08-05-2025","Kiralık Daire","2 +
                          1","85 m²","4
                        Yaşında","1. Kat","İstanbul / Kartal / Kordonboyu Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","","","","","Kartal Kordonboyu Mah.Sahilde,4 Yıllık Binada,Giriş Üstü 1.Kat"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-yeni-mahalle-kiralik/daire/140643-388","19","17.500","08-05-2025","Kiralık Daire","2 +
                          1","75 m²","6
                        Yaşında","Bahçe Katı","İstanbul / Küçükçekmece / Yeni Mahalle Mah.","https://www.hepsiemlak.com/emlak-ofisi/burak-emlak-kucukcekmece-140643","https://hecdn01.hemlak.com/img/eids-logo-mini.png","Burak Emlak Küçükçekmece","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/4/3/5/9/5/4/4/1746696359-3534899-44595340.jpeg","","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/3/4/6/0/4/1/ef566263-ecde-49aa-912d-7c389668f0ff.jpg","","Yenimahalle’de Kiralık 2+1 Bahçe Kat 70m2 Yeni Bina İtfaiye Dibi"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-gultepe-kiralik/daire/61956-4131","41","20.000","08-05-2025","Kiralık Daire","3 +
                          1","130 m²","35
                        Yaşında","4. Kat","İstanbul / Küçükçekmece / Gültepe Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/9/3/5/9/5/4/4/1746697046615-44595392.jpg","","","","Reyhan Caddesinde Metrobüs'e 5 Dk.Asansör'lü Cadde Üstü Bina'da Bakım'lı 4.Kat 3+1 Daire."
"https://www.hepsiemlak.com/istanbul-maltepe-idealtepe-kiralik/daire/1057-12308","36","37.500","08-05-2025","Kiralık Daire","3 +
                          1","130 m²","29
                        Yaşında","4. Kat","İstanbul / Maltepe / İdealtepe Mah.","https://www.hepsiemlak.com/emlak-ofisi/ilke-emlak-1057/ilke-emlak-1057","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/5/0/1/0/0/4806c2e7-4829-4d5a-8ba2-b8c544d978de.jpg","İlke Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/5/5/9/5/4/4/a77abffc-4297-47c3-9872-0c05576bb095.jpg","https://www.hepsiemlak.com/emlak-ofisi/ilke-emlak-1057","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/5/0/1/0/0/a0f14d0c-27ac-48fa-8d2a-5c22b3e0f98e.jpg","Ilke
          Emlak","İlke'den İdealtepe 50.Yıl Parkına Komşu Geniş Kullanımlı 3+1!!"
"https://www.hepsiemlak.com/istanbul-kadikoy-feneryolu-kiralik/daire/34992-1027","30","82.000","08-05-2025","Kiralık Daire","2 +
                          0","140 m²","34
                        Yaşında","6. Kat","İstanbul / Kadıköy / Feneryolu Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/9/3/6/9/5/4/4/5d3f7601-271e-4649-a391-af59e47eeddd.jpg","","","","Semt Emlaktan Özgürlük Parkı Manzaralı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-kucukcekmece-inonu-kiralik/daire/155903-8","32","16.000","08-05-2025","Kiralık Daire","3 +
                          1","135 m²","21
                        Yaşında","3. Kat","İstanbul / Küçükçekmece / İnönü Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/8/1/5/9/5/4/4/726a7d4142a2e9e3a923dc1381be5a73151ffb23452d606758a41f1a06ae65458262222b045ea6723bba45277056d28e.jpg","","","","Labına'dan Kiralık Eşyalı Halkalı Merkez Mahallesi'nde 2+1 135m²"
"https://www.hepsiemlak.com/istanbul-sariyer-ayazaga-kiralik/daire/1503-5879","42","60.000","08-05-2025","Kiralık Daire","1 +
                          1","81 m²","11
                        Yaşında","7. Kat","İstanbul / Sarıyer / Ayazağa Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/6/1/6/9/5/4/4/dbf9b8ba-fe11-4dd2-bd41-cba124ff7c28.jpg","","","","Vadistanbul Teras 1+1 Kiralık Boş Boyalı Temiz Hazır Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-etiler-kiralik/villa/5227-4255","38","300.000","08-05-2025","Kiralık Villa","4 +
                          1","240 m²","37
                        Yaşında","","İstanbul / Beşiktaş / Etiler Mah.","https://www.hepsiemlak.com/emlak-ofisi/ekeroglu-emlak-5227/mithat-ekeroglu-5227","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/2/2/5/0/0/80bce738-8eec-49b4-8bb9-795f2002a15e.jpeg","Ekeroğlu Emlak","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/7/3/6/9/5/4/4/1746703592-9935951-44596377.jpeg","https://www.hepsiemlak.com/emlak-ofisi/ekeroglu-emlak-5227","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/7/2/2/5/0/0/0fb79dfc-ae3e-4e8d-b6c3-fb5ab753a6e9.jpg","Mithat
          Ekeroğlu","Etiler De Açık Havuz Ve Bahçeli 220 M2 4+1 Dubleks Villa Katı"
"https://www.hepsiemlak.com/istanbul-esenler-fevzi-cakmak-kiralik/daire/145446-557","16","15.500","08-05-2025","Kiralık Daire","1 +
                          1","60 m²","15
                        Yaşında","Bahçe Katı","İstanbul / Esenler / Fevzi Çakmak Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/8/9/5/9/5/4/4/1746700799-556035-44595983.jpeg","","","","Fevzi Çakmak Mh.Metro,Meydan Yakın 2010 Yapımı, 1+1 55m2 Bahçe Katı Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-levazim-kiralik/daire/1472-1123","35","55.000","08-05-2025","Kiralık Daire","3 +
                          1","100 m²","35
                        Yaşında","2. Kat","İstanbul / Beşiktaş / Levazım Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/8/3/4/9/5/4/4/1746690477973-44594381.jpg","","","","Levazım Mahallesi Birkent Sitesi'nde 100 M2 Bakımlı  Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-besiktas-turkali-kiralik/daire/133395-275","33","70.000","08-05-2025","Kiralık Daire","3 +
                          1","150 m²","35
                        Yaşında","4. Kat","İstanbul / Beşiktaş / Türkali Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/0/3/9/5/4/4/1746648020-755924-44593050.jpeg","","","","Beşiktaş Ihlamur’da 3+1 + Yemek Odası, Asansör, Klima, Full Eşyalı.."
"https://www.hepsiemlak.com/istanbul-esenyurt-gokevler-kiralik/daire/142578-123","24","31.000","08-05-2025","Kiralık Daire","1 +
                          1","90 m²","2
                        Yaşında","21 ve üzeri","İstanbul / Esenyurt / Gökevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/vadi-park-gayrimenkul-142578/vadi-park-4034441","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/1/4/4/4/3/0/4/4c150292-f284-4a53-a704-4ceafca5e566.jpg","Vadi Park Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/0/6/5/9/5/4/4/dce1290f-8743-48ae-9a4a-8fa8f6ad552a.jpg","https://www.hepsiemlak.com/emlak-ofisi/vadi-park-gayrimenkul-142578","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/7/5/2/4/1/c26560b2-8ee2-4eb8-92f3-713cc5f61080.jpg","Vadi
          Park","Metrobüse Yakın Siteiçi Full Eşyalı 1+1 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-beykoz-anadolu-hisari-kiralik/daire/2125-612","30","55.000","08-05-2025","Kiralık Daire","3 +
                          1","145 m²","35
                        Yaşında","3. Kat","İstanbul / Beykoz / Anadolu Hisarı Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/9/3/5/9/5/4/4/3f17b6ab-ce86-43b1-a460-b11c8406dd4d.jpg","","","","Anadolu Hisarında Alyap Sitesinde"
"https://www.hepsiemlak.com/istanbul-maltepe-aydinevler-kiralik/daire/6060-43268","60","34.000","08-05-2025","Kiralık Daire","2 +
                          1","90 m²","9
                        Yaşında","2. Kat","İstanbul / Maltepe / Aydınevler Mah.","https://www.hepsiemlak.com/emlak-ofisi/ada-gayrimenkul-6060/ada-gayrimenkul-6060","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/0/6/0/6/0/0/2e209b3e-f539-4fe0-b64a-bfee180f94a6.jpg","Ada Gayrimenkul","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/0/9/4/9/5/4/4/dd2b07de-446d-48e2-8a73-10c5135fb63f.jpg","https://www.hepsiemlak.com/emlak-ofisi/ada-gayrimenkul-6060","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/0/6/0/6/0/0/6c5384a3-b54c-4a07-b250-491d53ee584d.jpg","Ada
          Gayrimenkul","▃۩ada'dan۩▃aydınevler'de▃e-5 Ve Metro Ulaşımına Yakın▃genç Binada,▃ferah 2+1▃"
"https://www.hepsiemlak.com/istanbul-kagithane-caglayan-kiralik/residence/79030-638","32","30.999","08-05-2025","Kiralık Residence","1 +
                          1","42 m²","8
                        Yaşında","Ara Kat","İstanbul / Kağıthane / Çağlayan Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/8/5/5/9/5/4/4/2f4edadb-245d-4165-95c6-c576a1211259.jpg","","","","Nef'08 Çağlayan'da Kiralık 44 M2 Eşyalı Lüks Residance Daire"
"https://www.hepsiemlak.com/istanbul-eyupsultan-circir-kiralik/daire/109630-714","60","21.500","08-05-2025","Kiralık Daire","2 +
                          1","100 m²","8
                        Yaşında","Bahçe Katı","İstanbul / Eyüpsultan / Çırçır Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/2/6/1/6/9/5/4/4/97fa7465-73ab-434b-9a61-25e823ba6360.jpg","","","","Festa'dan Metro3dk Yokuşsuz Yeni Bina 2+1 100m2 Kiralık Daire"
"https://www.hepsiemlak.com/istanbul-esenyurt-koza-kiralik/daire/102799-1339","52","19.000","08-05-2025","Kiralık Daire","1 +
                          1","60 m²","13
                        Yaşında","Ara Kat","İstanbul / Esenyurt / Koza Mah.","","https://hecdn01.hemlak.com/img/eids-logo-mini.png","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","EİDS onaylı","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/7/2/6/9/5/4/4/a24772c7-a5c6-428d-870d-2bc631f52271.jpg","","","","Esenyurt Dumankaya Modern Sitesinde Arakat Full Peyzaj Full Eşyalı Kiralık 1+1 Daire"
