"img-link href","photo-count","list-view-price","list-view-date","left","celly","celly 2","celly 3","celly 4","eids-badge__description","he-lazy-image src","eids-badge__label","list-view-header","list-view-location","img-wrp href","he-lazy-image src 2","he-lazy-image src 3","listing-card--owner-info__firm-name"
"https://www.hepsiemlak.com/konya-eregli-cinler-kiralik/mustakil-ev/70173-1556","13","10.000","15-04-2025","Kiralık Müstakil Ev","3 +
                          1","140 m²","20
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Cumhuriyet Mahallesinde Kiralık Müstakil 3+1 Daire","Konya / Ereğli / Cinler Mah.","https://www.hepsiemlak.com/emlak-ofisi/enes-yilmaz-gayrimenkul-70173/enes-yilmaz-1336767","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/7/6/7/6/3/3/1/27f89ee7-5272-4317-9cc5-5fb7cedff27f.jpg","","Enes Yılmaz Gayrimenkul"
"https://www.hepsiemlak.com/konya-eregli-barbaros-kiralik/daire/112892-940","13","13.500","23-04-2025","Kiralık Daire","1 +
                          1","60 m²","6
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Cazip'ten Kapalı Pazar Karşısı Güney Cephe Kombili Eşyalı 1+1","Konya / Ereğli / Barbaros Mah.","https://www.hepsiemlak.com/emlak-ofisi/cazip-emlak-112892/seyfi-akverdi-2395075","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/0/9/4/4/4/4/507094a6-da52-4c1a-a366-258cbe54684b.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/firmuser/5/7/0/5/9/3/2/e0c07d26-0f08-49d3-b253-08b3b5c3d54d.jpg","Cazip Emlak"
"https://www.hepsiemlak.com/konya-meram-koycegiz-kiralik/daire/88620-295","18","15.500","26-04-2025","Kiralık Daire","1 +
                          1","55 m²","6
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Bayan Kiracıya Neü Tıp,Diş,Köyceğiz Kampüs Yakını İkra Stüdyo Evlerinde 1+1 Daire","Konya / Meram / Köyceğiz Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/5/5/2/5/3/4/4/1742332385681-44352553.jpg","",""
"https://www.hepsiemlak.com/konya-eregli-fatih-kiralik/daire/129985-512","10","11.500","11-04-2025","Kiralık Daire","1 +
                          1","55 m²","2
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Lider Emlak'tan Hastane Yolunda Kiralık Eşyalı 1+1daire","Konya / Ereğli / Fatih Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/4/1/4/4/4/4/1744180464-256103-44441458.jpeg","",""
"https://www.hepsiemlak.com/konya-eregli-toros-kiralik/daire/0-44414555","2","7.000","03-05-2025","Kiralık Daire","2 +
                          1","80 m²","10
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Konya Ereğli Toros Mahallesinde Bulunan Toki 2. Etap Konutlarında Kiralık Daire","Konya / Ereğli / Toros Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/5/4/1/4/4/4/-m6Lg_aiWx_mmnGgwmNS9.jpeg","",""
"https://www.hepsiemlak.com/konya-selcuklu-nisantas-kiralik/daire/65040-75","10","14.000","12-04-2025","Kiralık Daire","2 +
                          1","90 m²","30
                        Yaşında","Zemin","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sertuğ Emlak'tan İhsaniye De Kiralık 2+1 Kombili Daire","Konya / Selçuklu / Nişantaş Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/7/7/4/3/2/2/4/69107a5e-e1ac-4187-96b7-3e0e10454c07.jpg","",""
"https://www.hepsiemlak.com/konya-eregli-barbaros-kiralik/daire/98608-1533","33","15.000","01-05-2025","Kiralık Daire","3 +
                          1","170 m²","7
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık 3+1daire","Konya / Ereğli / Barbaros Mah.","https://www.hepsiemlak.com/emlak-ofisi/karaca-emlak-98608","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/1/5/8/5/5/4/4/1746098403167-44558511.jpg","https://hecdnnw.hemlak.com/mncropresize/77/67/logo/8/0/6/8/9/0/5bc0af2d-b7c2-4002-af38-f8c4bbfb4662.jpeg","Karaca Emlak"
"https://www.hepsiemlak.com/konya-eregli-bati-elagozlu-kiralik/daire/0-44425731","16","12.500","12-04-2025","Kiralık Daire","1 +
                          1","60 m²","Sıfır Bina","5. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kiralık Daire","Konya / Ereğli / Batı Elagözlü Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/1/3/7/5/2/4/4/4/1743851184567-44425731.jpg","",""
"https://www.hepsiemlak.com/konya-karatay-gaziosmanpasa-kiralik/daire/0-44415223","22","18.000","03-04-2025","Kiralık Daire","3 +
                          1","160 m²","18
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Küçükkumköprü Cadde Yakını 2.Kat Ara Daire","Konya / Karatay / Gaziosmanpaşa Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/3/2/2/5/1/4/4/4/BWd3zWBAJ-ZMi4_uOH2go.jpg","",""
"https://www.hepsiemlak.com/konya-meram-godene-kiralik/daire/0-44387155","18","10.000","03-04-2025","Kiralık Daire","1 +
                          1","65 m²","11
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Kiralık 1+1","Konya / Meram / Gödene Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/5/5/1/7/8/3/4/4/1742934880422-44387155.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-mehmet-akif-kiralik/daire/89011-108","40","18.000","12-04-2025","Kiralık Daire","3 +
                          1","166 m²","33
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Konya Selçuklu M.Akif Mah. Dünya Göz Yenı Kiralık Daire","Konya / Selçuklu / Mehmet Akif Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/8/0/0/9/2/4/4/1741267890-461008-44290089.jpeg","",""
"https://www.hepsiemlak.com/konya-seydisehir-haci-seyit-ali-kiralik/daire/0-44271637","20","10.000","03-03-2025","Kiralık Daire","3 +
                          1","130 m²","20
                        Yaşında","3. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Seydişehir Merkezde  3+1 Daire","Konya / Seydişehir / Hacı Seyit Ali Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/3/6/1/7/2/4/4/KLEs0DcrxI8xx7eM6p4Rx.jpg","",""
"https://www.hepsiemlak.com/konya-eregli-gulbahce-kiralik/daire/0-44245420","19","20.000","25-02-2025","Kiralık Daire","3 +
                          1","160 m²","5
                        Yaşında","En Üst Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Kasrı Cennet Son Kat Şehir Manzaralı Lüx 3+1 Kiralık","Konya / Ereğli / Gülbahçe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/2/4/5/4/2/4/4/eOU4m2pmPFl6rjsHfg-89.jpeg","",""
"https://www.hepsiemlak.com/konya-ilgin-behlulbey-kiralik/daire/0-44246258","16","15.000","27-02-2025","Kiralık Daire","3 +
                          1","121 m²","10
                        Yaşında","5. Kat","","","","Sahibinden Komisyonsuz Yeni Tokilerde Kiralık 3+1","Konya / Ilgın / Behlülbey Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/5/2/6/4/2/4/4/1740498401069-44246258.jpg","",""
"https://www.hepsiemlak.com/konya-ilgin-milli-egemenlik-kiralik/daire/0-44206667","15","15.000","06-04-2025","Kiralık Daire","3 +
                          1","130 m²","20
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Ilgın Merkez İstasyon Caddesi Açelya Sitesi Kiralık Daire","Konya / Ilgın / Milli Egemenlik Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/7/6/6/6/0/2/4/4/1739818466219-44206667.jpg","",""
"https://www.hepsiemlak.com/konya-karatay-akabe-kiralik/daire/0-44194718","24","23.000","15-02-2025","Kiralık Daire","3 +
                          1","170 m²","10
                        Yaşında","Yüksek Giriş","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Adliye Ve Şehir Hastanesi'ne Yürüme Mesafesinde Site İçerisinde 3 Balkonlu 3 Cepheli 3+1","Konya / Karatay / Akabe Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/8/1/7/4/9/1/4/4/1739612809242-44194718.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-mehmet-akif-kiralik/villa/34922-1546","58","23.000","19-03-2025","Kiralık Villa","4 +
                          1","300 m²","25
                        Yaşında","","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Medi Gayrimenkul M.Akif Mahallesinde Kiralık Triplex Villa","Konya / Selçuklu / Mehmet Akif Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/3/2/7/9/1/4/4/db77e59e-fe72-454f-8af5-ce12c8175673.jpg","",""
"https://www.hepsiemlak.com/konya-eregli-toros-kiralik/daire/0-43988664","20","10.500","14-04-2025","Kiralık Daire","1 +
                          1","55 m²","Sıfır Bina","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Sahibinden Full Eşyalı Daıre","Konya / Ereğli / Toros Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/6/6/8/8/9/3/4/VuTQ83FrCuuxgn7ANnbxq.jpg","",""
"https://www.hepsiemlak.com/konya-eregli-orhaniye-kiralik/daire/0-42396639","25","10.000","14-03-2025","Kiralık Daire","2 +
                          1","99 m²","5
                        Yaşında","Ara Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","3. Toki'de Üniversite, Hastane Yakını 2+1 Büyük Daire","Konya / Ereğli / Orhaniye Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/9/3/6/6/9/3/2/4/oPKhcX8lLeaFh0v9WqcCt.jpeg","",""
"https://www.hepsiemlak.com/konya-aksehir-istasyon-kiralik/daire/0-24991450","20","19.500","28-04-2025","Kiralık Daire","3 +
                          1","165 m²","5
                        Yaşında","1. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Akşehir İstasyon Mah. 3+1 Kiralık Daire Polis Merkezi Yanı","Konya / Akşehir / İstasyon Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/0/5/4/1/9/9/4/2/Sng9W8RWlqU9DMtzYKr9u.jpg","",""
"https://www.hepsiemlak.com/konya-selcuklu-kosova-kiralik/daire/99983-1070","14","17.000","22-04-2025","Kiralık Daire","1 +
                          1","75 m²","10
                        Yaşında","Yüksek Giriş","","","","Emrah Çiftci'den Selçuklu Kosova Mah. Tramvay Hattı Yanı Eşyalı Kiralık 1+1 Daire","Konya / Selçuklu / Kosova Mah.","","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/6/0/6/6/5/3/4/4/d0c8d1cc-5681-4ee6-810e-8ce7a6fe109f.jpg","",""
"https://www.hepsiemlak.com/konya-eregli-eti-kiralik/daire/128440-393","10","13.000","08-04-2025","Kiralık Daire","3 +
                          1","155 m²","10
                        Yaşında","2. Kat","Elektronik İlan Doğrulama Sistemi yetki doğrulaması yapılmıştır.","https://hecdn01.hemlak.com/img/eids-logo-mini.png","EİDS onaylı","Er Gayrimenkulden Kiralık 3+1 Daire","Konya / Ereğli / Eti Mah.","https://www.hepsiemlak.com/emlak-ofisi/er-gayrimenkul-128440/erdal-atmaca-3212472","https://hecdn01.hemlak.com/mncropresize/182/137/ds01/4/9/4/6/3/4/4/4/1744099562024-44436494.jpg","https://www.hepsiemlak.com/_nuxt/img/no-image-user.6f6a83e.svg","Er Gayrimenkul"
